dossier_id,doc_type,version,text
ocr_like_devis_00374,devis,v1,"DEVIS LOGO Jacquet N°: DEV-2026-3128 51, rue Thomas, 29431 Bodin-sur-Mer Date émission: 17/03/2026 SIRET: 29525297817245 idité- IBAN: FR5921953172456178744855835 Date validité: 16/04/2026 Facturer à : Colas 99, chemin Gauthier, 24770 GimenezVille SIRET: 01203783705689 Désignation Qté PU HT Total HT Prestation de service À 1 2330.99 EUR 2330.99 EUR Prestation de service B 1 1553.99 EUR 1553.99 EUR Total HT 3884.98 EUR TVA 20% 777.00 EUR Total TTC 4661.98 EUR Paiement à 30 jours. IBAN: FR59219s3172456178744855835 Merci de votre confiance."
ocr_like_devis_00375,devis,v1,"DEVIS LOGO Blanchard S.A.R.L. N°: DEV- 2026- 1534 493, boulevard Berthelot, 4680 Lemaître Date émission: 17/03/2026 SIRET: 92650398945006 idté- IBAN: FR7651678849535442084322990 Date validite: 16/04/2026 Facturer à : Lambert 5, rue Grégoire, 25976 Sainte Luce-sur- Mer SIRET: 85515104961045 Désgnation Qté PU HT Total HT Prestation de service À 1 3049.58 EUR 3049.58 EUR Prestation de service B 1 2033.06 EUR 2033.06 EUR Total HT 5082.64 EUR TVA 20% 1016.53 EUR Total TTC 6099.17 EUR Paiement à 30 jours. IBAN: FR7651678849s35442084322990 Merci de votre confiance."
ocr_like_devis_00376,devis,v1,"DEVIS LOGO Cordier SA N°: DEV-2026-937s 8, avenue Paulette Vidal, 83673 Valette Date émission: 17/03/2026 SIRET: 45679006189943 idité- IBAN: FR2321822061713918411756153 Date validité: 16/04/2026 Facturer à : Pineau 3, chemin de Roy, 11956 Saint Zacharie SIRET: 02491320233690 Désignation Qté PU HT Total HT Prestation de s e r v i c e À 1 2174.83 EUR 2174.83 EUR Prestation de service B 1 1449.88 EUR 1449.88 EUR Total HT 3624.71 EUR TVA 20% 724.94 EUR Total TTC 4349.65 EUR Paiement à 30 jours. IBAN: FR2321822061713918411756153 Merci devotre confiance."
ocr_like_devis_00377,devis,v1,"DEVIS LOGO Durand N°: DEV-2026-7015 5, rue Lemoine, 59717 Saint Michel-sur-Mer Date émission: 17/03/2026 SIRET: 3395058322210 idité- IBAN: FR7623038186967850345233708 Date validité: 16/04/2026 Facturer à : Laine 8, boulevard Grégoire Lecomte, 22340 Gay SIRET: 26042648991503 Désignation Qté PU HT Total HT Prestation de service À 1 631.92 EUR 631.92 EUR Prestation de servic B 1 421.28EUR 421.28 EUR Total HT 1053.20 EUR TVA 20% 210.64 EUR Total TTC 1263.84 EUR Paiement à 30 jours. IBAN: FR7623038186967850345233708 Merci de votre confiance."
ocr_like_devis_00378,devis,v1,"LOGO Besnard D EV| S rue Vincent Lemaître, 19725 Sainte Matthieu SIRET: 97821483426877 N°: DEV-2026-6617 IBAN: FR8902726100683496386470292 Date émission: 17/03/2026 Date validité: 16/04/2026 Factrer à : Thierry 735, avenue Cécile Léger, 21252 Martineau SIRET: 27560667738948 Désignation Qté PU HT Total HT Prestation de service À 1 2589.28 EUR 2589.28 EUR Prestation de service B 1 1726.18 EUR 1726.18 EUR Total HT 4315.46 EUR TVA 20% 863.09 EUR Total TTC 5178.55 EUR Paiement à 30 jours. IBAN: FR8902726100683496386470292 Merci de votre confiance."
ocr_like_devis_00379,devis,v1,"LOGO Bonneau 283, rue de Boulager, 09580 Marion- sur-Bourd0n D EVI S SIRET: 35014953477984 N°: DEV- 2026-2505 IBAN: FR1512017442034568554702036 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Leclerc 72, boulevard Legros, 16212 Saint William SIRET: 88823060098966 Designation Qté PU HT Total HT Prestation de service À 1 780.03 EUR 780.03 EUR Prestation de service B 1 520.02 EUR 520.02 EUR Total HT l300.05 EUR TVA 20% 260.01 EUR Total TTC 1560.06 EUR Paiement à 30 jours. IBAN: FR15120l7442034568554702036 Merci de votre confiance."
ocr_like_devis_00380,devis,v1,"DEVIS - 060 N°. DEV- 2026- 7694 Laine Bègue et Fils Date émission: 17/03/2026 766, rue Carpentier, 97422 Sainte Francknec Date validité: 16/04/2026 SIRET: 37112266210943 IBAN: FR2220916435894953836477257 Facturer à : Paris 67, avenue Denise Potier, 24321 Rocher- les- Bains SIRET: 48l62752540784 Désignation Qté PU HT Total HT Prestation de service À 1 1076.20 EUR 1076.20 EUR Prestation de service B 1 717.46 EUR 717.46 EUR Total HT 1793.66 EUR TVA 20% 358.73 EUR Total TTC 2152.39 EUR Paiement à 30 jours. IBAN: FR2220916435894953836477257 Merci de votre c0nfiance."
ocr_like_devis_00381,devis,v1,"EVIS LOGO Reynaud N°: DEV-2026-6185 71, rue de Bonneau, 06258 Garcia Date émission: 17/03/2026 SIRET: 73877645875632 idité- IBAN: FR2780364185598110101019590 Dte validité: 16/04/2026 Facturer à : Teixeira Thierry et Fi1s 134, rue Lecomte, 49333 Lejeune SIRET: 98793950514263Désignation Qté PU HT Total HT Prestation de service À 1 2505.36 EUR 2505.36 EUR Prestation de service B 1 1670.24 EUR 1670.24 EUR Total HT 4175.60 EUR TVA 20% 835.12 EUR Total TTC 5010.72 EUR Paiement à 30 jours. IBAN: FR2780364185598110101019590 Merci de votre confiance."
ocr_like_devis_00382,devis,v1,"LOGO Vasseur Dupuis SARL 76, rue Fernandes, 50265 Rollandboeuf D EVI S SIRET: 04065020626853 N°: DEV-2026-4260 IBAN: FR8332526711193602344461275 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Germain Crlier SARL chemin de Courtois, 56213 Delaunay-sur-Mer SIRET: 50577415550060 Désignation Qté PU HT Total HT Prestation de service À 1 1361.60 EUR 1361.60 EUR Prestation de service B 1 907.74 EUR 907.74 EUR Total HT 2269.34 EUR TVA 20 453.87 EUR Total TTC 2723.21 EUR Paiement à 30 jours. IBAN: FR8332526711193602344461275 Merci de votre confiance."
ocr_like_devis_00383,devis,v1,"DEVIS - 060 N°: DEV- 2026- 1245 Daniel et Fils Date émission: 17/03/2026 90, avenue de Barre, 41175 Sainte AlexandrieBourg Date validité: 16/04/2026 SIRET: 21510470161494 IBAN: FR5857527750574928953243791 Facturer à : Godard 44, rue Adélaïde Brunet, 21355 Imbertboeuf SIRET: 29314938958879 Désignati0n Qte PU HT Total HT Prestation de s e r v i c e À 1 2411.70 EUR 2411.70 EUR Prestation de service B 1 1607.8o EUR 1607.80 EUR Total HT 4019.50 EUR TVA 20% 803.90 EUR Total TTC 4823.40 EUR Paiement à 30 jour5. IBAN: FR5b57527750574928953243791 Merci de votre confiance."
ocr_like_devis_00384,devis,v1,"LOGO pie DEVIS 71, chein Patrick Lebrun, 24310 Marydan SIRET: 89934965018949 N°: DEV-2026-3272 IBAN: FR0226839250685374190291599 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Daniel 89, boulevard Marcelle Humbert, 69761 Blondel SIRET: 46599153962286 Désignation Qté PU HT Total HT Prestation de service À 1 166.55 EUR 166.55 EUR Prestation de service B 1 111.04 EUR 111.04 EUR Total HT 277.59 EUR TVA 20% 55.5 EUR Total TTC 333.11EUR Paiement à 30 jours. IBAN: FRO226839250685374190291599 Merci de votre confiance."
ocr_like_devis_00385,devis,v1,"DEVIS - 060 N°; DEV-2026-315o Masse Bazin SARL Date émission: 17/03/2026 4, rue de Marion, 28589 Besson Date validité: 16/04/2026 SIRET: 21593319876288 IBAN: FR1253584511366359926991490 Facturer à : Charrier Gosselin et Fils 99, rue Jacqueline Bouvier, 74305 Saint Margot-les- Bains SIRET: 67253099576006 Désignation Qté PU HT Total HT Prestation de service À 1 2224.21 EUR 2224.21 EUR Prestation de service B 1 1482.81 EUR 1482.81 EUR Total HT 707.02
EUR TVA 20% 741.40 EUR Total TTC 4448.42 EUR Paiement à 30 jours. IBAN: FR1253584511366359926991490
Merci de votre confiance."
ocr_like_devis_00386,devis,v1,"DEVIS -060 N°; DEV-2026-4322 Bourdon et Fils Date emission: 17/03/2026 5, rue Rémy Garcia, 35127 Perret Date validité: 16/04/2026 SIRET: 46165357776780 IBAN: FR4909646663874991309663800 Facturer à : Lefort SARL 60, chemin Deschamps, 62688 Le Gall SIRET: 62757800857369 Désignation Qté PU HT Total HT Prestation de service À 1 1130.02 EUR 1130.02 EUR Prestation de service B 1 753.34 EUR 753.34 EUR Total HT 1883.36 EUR TVA 20% 376.67 EUR Total TTC 2260.03 EUR Paiement à 30 jours. IBAN: FR4909646663874991309663800 Merci de votre confiance."
ocr_like_devis_00387,devis,v1,"DEVIS LOGO Colin SA N°: DEV- 2026-2581 199, chemin Caroline David, 63665 Sanchezdan Date émission: 17/03/2o26 SIRET: 22255238211555 idité- IBAN: FR1580093922702232484735s80 Date validité: 16/04/2026 Facturer à : Hoarau Thibault SARL 647, boulevard Bodin, 94503 Philippedan SIRET: 96813153883976 Désignation Qté PU HT Total HT Prestation de service À 1 1146.80 EUR 1146.80 EUR Prestation de service B 1 764.54 EUR 764.54 EUR Total HT 1911.34 EUR TVA 20% 382.27 EUR Total TTC 2293.61 EUR Paiement à 30 jours. IBAN: FR1580093922702232484735580 Merci de votre confiance."
ocr_like_devis_00388,devis,v1,"LOGO Jacquot et Fil5 295, rue de Verdier, 39378 Bonnet D EVI S SIRET: 54826288083009 N°: DEV- 2026- 5178 IBAN: FR7414891143367233674023139 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Guyot 80, chemin Garcia, 45918 Gallet SIRET: 76442988107259 Désignation Qté PU HT Total HT Prestation de service À 1 949.89 EUR 949.89 EUR Prestation de service B 1 633.26 EUR 633.26 EUR Total HT 1583.15 EUR TVA 20% 316.63 EUR Total TTC 1899.78 EUR Paiement à 30 jours. IBAN: FR7414891143367233674023139 Merci de votre confiance."
ocr_like_devis_00389,devis,v1,"DEVIS LOGO Denis S.A.S. N°: DEV-2026-7076 589, rue Audrey Didier, 48361 Saint Julesdan Date émission: 17/03/2026 SIRET: 36473999307845 idité- IBAN: FR3521353686156317557425709 Date va1idité: 16/04/2026 Facturer à : Letellier et Fils 13, rue de Roux, 35295 Saint Honoré-la-Forêt SIRET: 52048907761846 Désignation Qté PU HT Total HT Prestation de service À 1 2562.35 EUR 2562.35 EUR Prestation de service B 1 1708.23 EUR 1708.23 EUR Total HT 4270.58 EUR TVA 20% 854.12 EUR Total TTC 5124.70 EUR Paiement à 30 jours. IBAN: FR3521353686156317557425709 Merci de votre confiance."
ocr_like_devis_00390,devis,v1,"DEVIS -060 N°; DEV-2026-8950 Faure Cordier SARL Date émission: 17/03/2026 70, avenue Torres, 97483 Henry Date validité: 16/04/2026 SIRET: 64768939116114 IBAN: FR6596839137100765280949000 Facturer à : Courtois 16, avenue Turpin, 66870 Saint Jacques-la-Forêt SIRET: 13717621539252 Désignation Qté PU HT Total HT Prestation de s e r v i c e À 1 1678.37 EUR 1678.37 EUR Prestation de service B 1 1118.91 EUR 1118.91 EUR Total HT 2797.28 EUR TVA 20% 559.46 EUR Total TTC 3356.74 EUR Paiement à 30 jours. IBAN: FR6596839137100765280949000 Merci de votre confiance."
ocr_like_devis_00391,devis,v1,"DEVIS LOGO Garnier N°: DEV-026-3863 4, avenue Moreau, 86832 Saint Céline Date émission: 17/03/2026 SIRET: 60621531212503 idité-
IBAN: FR9841609839559638182187773 Date validité: 16/04/2026 Facturer à : Carlier rue Marthe Rolland, 66472 Klein SIRET:
56672489692269 Désignation Qté PU HT Tota1 HT Prestation de service À 1
2133.70
EUR 2133.70
EUR Prestation de service B 1 1422.47 EUR 1422.47 EUR Total HT 3556.17 EUR TVA 20% 711.23 EUR Total TTC 4267.40 EUR Paiement à 30 jours. IBAN: FR9841609839559638182187773 Merci de votre confiance."
ocr_like_devis_00392,devis,v1,"DEVIS LGO Moreau S.A.S. N°: DEV-2026-0646 chemin Leroux, 85753 Leroux Date émission: 17/03/2026 SIRET: 67965645527455 dié- IBAN: FR7060872469038179441088451 Date validité: 16/04/2026 Facturer à : Ferreira Renaud SA rue Grégoire, 06420 Saint Adrienne SIRET: 94838005124416 Désignation Qté PU HT Total HT Prestation de service À 1 590.34 EUR 590.34 EUR Prestation de service B 1 393.56 EUR 393.56 EUR Total HT 983.90 EUR TVA 20% 196.78 EUR Total TTC 1180.68 EUR Paiement à 30 jours. IBAN: FR7060872469038179441088451 Merci devotre confiance."
ocr_like_devis_00393,devis,v1,"DEVIS -06o N°. DEV-2026-3855 Regnier Boutin S.A.R.L. Date émission: 17/03/2026 89, boulevard Christine Hubert, 69860 Benard Date validité: 16/04/2026 SIRET: 61501604269834 IBAN: FR0071071439620869792515043 Facturer à : Jacquot 27, rue Foucher, 73286 Georgesboeuf SIRET: 79884563067157 Désignation Qté PU HT Total HT Prestation de service À 1 1596.77 EUR 1596.77 EUR Prestation de service B 1 1064.51 EUR 1064.51 EUR Total HT 2661.28 EUR TVA 20% 532.26 EUR Total TTC 3193.54 EUR Paiemnt à 30 jours. IBAN: FRO071071439620869792515043 Merci de votre confiance."
ocr_like_devis_00394,devis,v1,"DEVIS -060 N°: DEV-2026-3199 Jacquet SA Date émission: 17/03/2026 3, boulevard Margaret Evrard, 49657 Clercnec Date validité: 16/04/2026 SIRET: 50747716013404 IBAN: FR9330250687325148275784904 Facturer à : Colas 38,
chemin Jacques Martel, 3s816 Saint Augustindan SIRET: 69444604008110 Désignation Qté
PU HT Total HT Prestation de service À 1 832.81 EUR 832.81 EUR Prestation de service B 1 555.21 EUR 555.21 EUR Total HT 1388.02 EUR TVA 20% 277.60 EUR Total TTC 1665.62 EUR Paiement à 30 jours. IBAN: FR9330250687325148275784904 Merci de votre confiance."
ocr_like_devis_00395,devis,v1,"LOGO Julien 5, chemin Giraud, 94932 Josephdan D EVI S SIRET: 56507477324074 N°: DEV-2026-8221 IBAN: FR0345433648253360911879224 Date émission: 17/o3/2026 Date validité: 16/04/2026 Facturer à : Bègue SA 787, boulevard Guichard, 76543 LecoqVille SIRET: 53510810564729 Désignation Qté PU HT Total HT Prestation de service À l 137.550 EUR 137.5o EUR Prestation de service B 1 9167 EUR 9167 EUR Total HT 229.17 EUR TVA 20% 45.83 EUR Total TTC 275.00 EUR Paiement à 30 jours. IBAN: FR0345433648253360911879224 Merci de votre c o n f i a n c e."
ocr_like_devis_00396,devis,v1,"DEVIS -060 N°: DEV-2026-5535 Petitjean S.A.S. Date émission: 17/03/2026 55, boulevard de Maurice, 53712 RichardBourg Date validité: 16/04/2026 SIRET: 58658839114370 IBAN: FR2707746148260331928337074 Facture à : Roger 650, avenue Michel, 77668 Barre SIRET: 94136225823861 Désignation Qté PU HT Total HT Prestation de service À 1 3136.39 EUR 3136.39 EUR Prestation de service B 1 2090.93 EUR 2090.93 EUR Total HT 5227.32 EUR TVA 2% l045.46
EUR Total TTC 6272.78 EUR Paiement à 30 jours. IBAN: FR2707746148260331928337074 Merci de votre confiance."
ocr_like_devis_00397,devis,v1,"DEVIS -060 N°. DEV-2026-7835 Aubry Chauvin S.A. Date émission: 17/03/2026 51, boulevard Turpin, 46275 Sainte DenisVille Date validité: 16/04/2026 SIRET: 98034485816924 IBAN: FR87580740363132s1996079783 Facturer à : Turpin 75, chemin de Germain, 34589 TorresBourg SIRET: 70037499092281 Désignation Qté PU HT Total HT Prestation de service À 1 2676.82 EUR 2676.82 EUR Prestation de service B 1 1784.55 EUR 1784.55 EUR Total HT 4461.37 EUR TVA 20% 892.27 EUR Total TTC 5353.64 EUR Paiement à 30 jours. IBAN: FR8758074036313251996079783 Merci de votre confiance."
ocr_like_devis_00398,devis,v1,"LOGO Bouvier Poirier SARL 44, chemin Michelle Roche, 8150 Pruvost-sur-Mer D EVI S SIRET: 689733l9089798 N°: DEV-2026-4437 IBAN: FR9535178216399138258749380 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Bailly 17, rue Dupuy, 69494 Colin SIRET: 4090930401485 Désignation Qté PU HT Total HT Prestation de service À 1 2074.43 EUR 2074.43 EUR Prestation de service B 1 1382.96 EUR 1382.96 EUR Total HT 3457.39 EUR TVA 20% 691.48 EUR Total TTC 4148.87 EUR Paiement à 30 jours. IBAN: FR9535178216399138258749380 Merci de votre confiance."
ocr_like_devis_00399,devis,v1,"DEVIS LOGO Deschamps SARL N°: DEV-2026-8o27 rue Adrienne Roy, 13835 Sainte SusanVille Date émission: 17/03/2026 SIRET: 147b8824952508 idité- IBAN: FR4545575898246786717023900 Date validité: 16/04/2026 Facturer à : Ferrand SA 173, b o u l e v a r d de Picard, 81511 Sainte Thibautnec SIRET: 4124261335267 Désignation Qt PU HT Total HT Prestation de service À 1 1116.38 EUR l116.38 EUR Prestation de service B 1 744.25 EUR 744.25 EUR Total HT 1860.63 EUR TVA 20% 372.13 EUR Total TTC 2232.76 EUR Paiement à 30 jours. IBAN: FRA54557589b2467867 17023900 Merci de votre c o n f i a n c e."
ocr_like_devis_00400,devis,v1,"DEVIS -060 N°. DEV-2026-2977 Samson Simon S.A.R.L. Date émission: 17/03/2026 604, chemin Grégoire, 11368 Weiss-sur-Mer Date validité: l6/04/2026 SIRET: 08676755181339 IBAN: FR3221283387573095563766184 Facturer à : Gros 91, boulevard Eugène Mathieu, 75208 Masson SIRET: 71109560129534 Désignation Qté PU HT Total HT Prestation de service À 2549.69 EUR
2549.69 EUR Prestation e service B 1 1699.79 EUR 1699.79 EUR Total HT 4249.48 EUR
TVA 20% 849.90 EUR Total TTC 5099.38 EUR Paiement à 30 jours. IBAN: FR3221283387573095563766l84 Merci de votre confiance."
ocr_like_facture_00401,facture,v1,"FACTURE Loco Turpin SARL N°: FACT-2026-4040 se de Habert l:51 s Guyon Date émission: 17/03/2026 IBAN: FR55459150o6000755112042322 Date échéance: 16/04/2026 Facturer a : Hoareau et Fils 8, rue Duval, 10957 Antoinedan SIRET: 06918148272164 Désignation Qté PU HT Total HT Prestation de service À 1 497.43 EUR 497.43 EUR Prestation de service B 1 331.62 EUR 331.62 EUR Tota1 HT 829.05 EUR TVA 20% 165.81 EUR Total TTC 994.86 EUR Paiement à 30 j o u r s. IBAN: FR5545915006000755112042322 Merci de votre confance."
ocr_like_facture_00402,facture,v1,"FACTURE Loco Blot SA N°: FACT- 2026-8009 8, rue Mary, 20103 Maillard-sur-Petitjean Date émission: 17/03/2026 SIRET: 82906316988266 âché - IBAN: FRO665093929051836624476774 Date échéance: 16/04/2026 Facturer à: Ga Marchal S.A.R.L. 7, chemin Fernandez, 09648 RogerBourg SIRET: 04753297415197 Désignation Qté PU HT Total HT Prestation de service À 1 1240.90 EUR 1240.90 EUR Prestation de service B 1 827.27 EUR 827.27 EUR Total HT 2068.17 EUR TVA 20% 413.63 EUR Total TTC 2481.80 EUR Paiement à 30 jour5. IBAN: FRO665093929051836624476774 Mrci de votre confiance."
ocr_like_facture_00403,facture,v1,"LOGO Bouvier S.A.R.L. 83, chemin Martin Delannoy, 11659 Vidal FACTU RE SIRET: 13007335923251 N°: FACT-2026- 1563 IBAN: FR9735389376468073399347482 Date émissi0n: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Gérard Roy S.A..L. boulevard de Clément, 08775 Roussel- sur- Lemonnier SIRET: 45874799288946 Désignation Qté PU HT Total HT Prestation de service À 1 1154.38 EUR 1154.38 EUR Prestation de service B 1 769.58 EUR 76958 EUR Total HT 1923.96 EUR TVA 20% 384.79 EUR Total TTC 2770.50 EUR Paiement à 30 jours. IBAN: FR9735389376468073399347482 Merci de votre confiance."
ocr_like_facture_00404,facture,v1,"LOGO Léger 6, rue Noémi Boyer, 22513 Saint Paul FACTU RE SIRET: 44573007272646 N°: FACT-2026-6496 IBAN: FR5426856411740360670593386 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Guyot Carlier S.A. 1, c h e m i n Danielle Delmas, 20872 Bruneau-sur-Mer SIRET: 95242883641783 Désignation Qté PU HT Total HT Prestation de service À 1 1704.30 EUR 1704.30 EUR Prestation de s e r v i c e B 1 1136.20 EUR 1136.20 EUR Total HT 2840.50 EUR TVA 20% 568.10 EUR Total TTC 3408.60 EUR Paiement à 30 jours. IBAN: FR5426856411740360670593386 Merci de votre confiance."
ocr_like_facture_00405,facture,v1,"FACTURE -060 N°: FACT-2026-7882 Masse Date émission: 17/03/2026 rue de Guillaume, 18603 Lopes-sur-Andre Date échéance: 16/04/2026 SIRET: 34266332109138 IBAN: FR1327259553394204030525117 Facturer à : Evrard et Fils 645, chemin Frédéric Rémy, 91801 Raymondboeuf SIRET: 57042986731436 Désignation Qté PU HT Total HT Prestation de service À 1 3033.16 EUR 3033.16 EUR Prestation de service B 1 2022.11 EUR 2022.11 EUR Total HT 50s5.27 EUR TVA 20% 1011.05 EUR Total TTC 6066.32 EUR Paiement à 30 jours. IBAN: FR132725955334204030525117 Merci de votre confiance."
ocr_like_facture_00406,facture,v1,"FACTURE -060 N°: FACT-2026-9272 Aubry Maillet S.A. Date émissi0n: 17/03/2026 71, boulevard André Marques, 22218 Baron Date échéance: 16/04/2026 SIRET: 18213264864711 IBAN: FR7338521920971168456739934 Facturer à : Lecomte Brunet S.A.S. 7, avenue de Leroux, 19100 Charrier-sur-Rey SIRET: 01351471647296 Désignation Qté PU HT Total HT Prestation de service À 1 3595.66 EUR 3595.66 EUR Prestation de s e r v i c e B 1 2397.11 EUR 2397.11 EUR Total HT 5992.77 EUR TVA 20% 1198.55 EUR Total TTC 7191.32 EUR Paiement à 30 jours. IBAN: FR7338521920971168456739934 Merci de votre confiance."
ocr_like_facture_00407,facture,v1,"LOGO Bouvier Poirier SARL 44, chemin Michelle Roche, 81950 Pruvost-sur-Mer FACTU RE SIRET: 68973319089798 N°: FACT-2026-4848 IBAN: FR9535178216399138258749380 Date émission: 17/03/2026 Date échéance:
16/04/2026 Facturer à : Bailly 17, rue Dupuy, 69494 Colin SIRET: 4o909304014855 Désignation
Qté PU HT Total HT Prestation de service À 1 2074.43 EUR 2074.43 EUR Prestation de serice B 1 1382.96 EUR 1382.96 EUR Total HT 3457.39 EUR TVA 20% 691.48 EUR Total TTC 4148.87 EUR Paiement
à 30 jours. IBAN: FR9535178216399138258749380 Merci de votre confiance."
ocr_like_facture_00408,facture,v1,"FACTURE -060 N°: FACT-2026-6043 Allard Date émission: 17/03/2026 574, avenue de Rocher, 79447 Saint Stéphanie-sur-Mer Date échéance: 16/o4/2026 SIRET: 5131b891858701 IBAN: FR8580200884472930159139877 Facturer à : Dupré
74, rue Timothée Charpentier, 47425 Teixeira-les-Bains SIRET: 67483718612311 Désignation Qté PU HT Total HT Prestation de service À 1 1756.55 EUR 1756.55 EUR Prestation de service B 1 1171.04 EUR 1171.04 
EUR Total HT 2927.59 EUR TVA 20% 585.52 EUR Total TTC 3513.11 EUR Paiement à 30 jours. IBAN: FR8580200884472930159139877 Merci de votre confiance."
ocr_like_facture_00409,facture,v1,"FACTURE -060 N°: FACT-2026-1743 Le Roux Date émission:
 17/03/2026 68, rue de Girard, 19661 Lemoineboeuf Date échéance: 16/04/2026 SIRET: 60286344096939 IBAN: FR4068101860041897306010770 Facturer à : De Sousa Dubois SA 13, chemin Noémi Launay, 33882 Sainte Martin SIRET: 95189857118426 Désignation Qté PU HT T0tal HT Prestation de service À 1 1040.17 EUR 1040.17 EUR Prestation de service B 1 693.45 EUR 693.45 UR Total HT 1733.62 EUR TVA 20% 346.72 EUR Total TTC 2080.34 EUR Paiement à 30 jours. IBAN: FR068101860041897306010770 Merci de votre coniance."
ocr_like_facture_00410,facture,v1,"FACTURE -060 N°: FACT- 2026-7618 Bègue Date émission: 17/03/2026 60, rue de
Daniel, 01843 Le Goff Date échéance: 16/04/2026 SIRET: 32666578178904 IBAN: FR126224043l498419342126080
Facturer à : Dupont Legrand
SA 58, boulevard MaggieChauvin, 43219 Lefebvre
SIRET: 46229587256961 Désignation Qté PU HT Total HT Prestation de service À 1 442.72 EUR 442.72
EUR Prestation de service B 1 295.15 EUR 295.15 EUR Total HT 737.87 EUR TVA 20% 147.57 EUR Total TTC 885.44 EUR Paiement
à 30 jours. IBAN: FR126224043l498419342126080 Merci de votre confiance."
ocr_like_facture_00411,facture,v1,"FACTURE Loco Lombard Coulon SA N°: FAT-2026-6250 438, rue Charles, 80258 Briand Date émission: 17/03/2026 SIRET: 19300883129959 âché - IBAN: FR6239913845909819670848441 Date échéance: 16/04/2026 Facturer à : Berger 680, avenue de Giraud, 48366 Antoinenec SIRET: 52413953403004 Désignation Qté PU HT Total HT Prestation de service À 1 1471.66 EUR 1471.66 EUR Prestation de service B 1 981.11 EUR 981.11 EUR Total HT 2452.77 EUR TVA 20% 490.55 EUR Total TTC 2943.32 EUR Paiement à 30 jours. IBAN: FR6239913845909819670848441 Merci de votre confiance."
ocr_like_facture_00412,facture,v1,"LOGO
Rodrigues 5, avenue de Michel, 97226 Gérard-sur-Bailly FACTU RE SIRET: 83781865856921 N°: FACT-2026-4413 IBAN:
FR5998446986168546354702809 Date émission: 17/03/2026 Date échéance: 16/04/2026 Facturer à : Legendre S.A.S. avenue e Costa, 97221 GérardBourg SIRET: 536109375445l9 Désignation Qté PU HT Total HT Prestation de service À 1 441.14 EUR 441.14 EUR Prestation de service B 1 294.09 EUR 294.09 EUR Total HT 735.23 EUR TVA 20% 147.04 EUR Tota1 TTC 882.28 EUR Paiement à 30 jours. IBAN: FR5998446986168546354702809 Merci de votre confiance."
ocr_like_facture_00413,facture,v1,"FACTURE Loco Ro5si N°: FACT-2026-3134 rue Luc Lemaire, 26542 Voisin-sur-Raynaud Date émission: 17/03/2026 SIRET: 01806013870796 âché - IBAN: FR9222493597950497421927028 Date échéance: 16/04/2026 Facturer à : Blondel 30, chemin Blondel, 21984 Jacques-les-Bains SIRET: 71613364230343 Désignation Qté PU HT Total HT Prestation de service À 1 1321.73 EUR 1321.73 EUR Prestation de service B 1 881.16 EUR 881.16 EUR Total HT 2202.89 EUR TVA 20% 440.58 EUR Total TTC 2643.47 EUR Paiement à 30 jours. IBAN: FR9222493597950497421927028 Merci de votre confiance."
ocr_like_facture_00414,facture,v1,"FACTURE Loco Jean N°: FACT-2026-0831 689, boulevard de Moulin, 19287 Sauvage-les-Bains Date émission: 07/03/2026 SIRET: 15988366312280 âché - IBAN: FR6094595449203583571980167 Date échéance: 16/04/2026 Facturer à : Picard 482, rue de Garnier, 56426 Renard SIRET: 93853973962891 Désignation Qté PU HT Total HT Prestation de service À 1 3423.12 EUR 3423.12 EUR Prestation de srvice B 1 2282.08 EUR 2282.08 EUR Total HT 5705.20 EUR TVA 20% 1141.04 EUR Total TTC 6846.24 EUR Paiement à 30 jours. IBAN: FR609459544920358357198o167 Merci de votre confiance."
ocr_like_facture_00415,facture,v1,"FACTURE -060 N°: FACT-2026-2296 Prevost Date émission: 17/03/2026 2, boulevard Théodore Philippe, 54838 Joseph-les-Bains Date échéance: 16/04/2026 SIRET: 19653226590012 IBAN: FR7880530615729815497047213 Facturer à : Georges Colin SARL 13, rue Claudine Rossi, 16719 Cordier-sur-Hervé SIRET: 96279635230892 Désignation Qté PU HT Total HT Prestation de s e r v i c e À 1
2236.89 EUR 2236.89 EUR Prestation de service B 1 1491.26 EUR 1491.26 EUR Total HT 3728.15 EUR TVA 20% 745.63 EUR Total TTC
4473.78 EUR Paiement à 30 jours. IBAN: FR7880530615729815497047213 Merci de votre confiance."
